source_path,metadata_date,filename_date,folder_date,filesystem_date,checked_sources,status,reference_date,reference_source,target_folder,target_filename,target_path,action,metadata_action,metadata_message,error
E:\Resimler\2019\01\005_10.jpg,2019-01-12 17:30:28,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_10.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_11.jpg,2019-01-13 20:58:38,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_11.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_12.jpg,2019-01-14 12:39:12,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_12.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_13.jpg,2019-01-15 13:34:30,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_13.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_14.jpg,2019-01-16 11:36:50,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_14.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_15.jpg,2019-01-17 14:34:42,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_15.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_16.jpg,2019-01-18 08:27:32,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_16.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\006.gif,2019-01-16 12:01:28,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,006.gif,,SKIP_DUPLICATE,
E:\Resimler\2019\01\006.jpg,2019-01-01 13:26:50,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,006.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\006_01.jpg,2019-01-02 11:26:30,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,006_01.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\006_02.jpg,2019-01-03 12:30:48,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,006_02.jpg,,SKIP_DUPLICATE,
